Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,792759,-,-,-,47.53,-92.54,-6,445,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Temperature,Alpha,Aerosol Optical Depth,Asymmetry,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Fill Flag,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,SSA,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm)
2013,1,6,7,30,-18.5,1.29,0.02,0.62,0,0,0,0,4,-20.400000000000002,0,0,0,0,0.305,85.01,94.8,0.93,0.8,966,0.4,343,1.5,0.0000,0.0000
2013,1,6,8,30,-17.2,1.29,0.019,0.62,22,462,52,0,1,-20.1,22,462,0,52,0.301,77.83,86.19,0.93,0.8,966,0.4,340,1.3,0.0000,0.0000
2013,1,6,9,30,-14.8,1.31,0.017,0.62,40,731,177,7,4,-18.400000000000002,106,3,7,107,0.298,74.03,79.2,0.92,0.8,967,0.4,333,1.6,5.1011,3.8912
2013,1,6,10,30,-12.4,1.33,0.016,0.62,50,841,284,0,1,-16.5,50,841,0,284,0.295,71.71000000000001,73.85000000000001,0.92,0.8,967,0.4,323,1.8,14.0319,10.8051
2013,1,6,11,30,-10.8,1.33,0.016,0.62,55,887,349,0,4,-15.5,164,1,0,165,0.293,68.54,70.66,0.92,0.8,966,0.4,305,1.5,8.3968,6.4969
2013,1,6,12,30,-9.8,1.33,0.017,0.62,57,894,364,0,4,-14.4,232,17,0,238,0.29,68.86,69.96000000000001,0.92,0.8,966,0.4,276,1.2000000000000002,12.1885,9.4391
2013,1,6,13,30,-9.1,1.34,0.018000000000000002,0.62,55,858,323,0,7,-13.700000000000001,197,117,0,234,0.28400000000000003,69.5,71.82000000000001,0.92,0.8,966,0.5,238,1.1,11.7817,9.1012
2013,1,6,14,30,-9.600000000000001,1.36,0.019,0.62,48,787,238,0,1,-12.8,48,787,0,238,0.277,77.28,76.05,0.93,0.8,965,0.5,206,1,11.5365,8.8489
2013,1,6,15,30,-11.8,1.34,0.023,0.62,35,617,119,0,0,-13.3,35,617,0,119,0.273,88.72,82.22,0.93,0.8,965,0.5,198,1.3,0.0000,0.0000
2013,1,6,16,30,-13.9,1.32,0.028,0.62,0,0,0,7,4,-16.3,0,0,7,0,0.273,82.14,89.58,0.9400000000000001,0.8,965,0.5,200,1.7000000000000002,0.0000,0.0000
2013,1,6,17,30,-13.700000000000001,1.29,0.032,0.62,0,0,0,0,7,-16.900000000000002,0,0,0,0,0.275,76.64,98.95,0.9400000000000001,0.8,965,0.5,196,2.1,0.0000,0.0000
2013,1,6,18,30,-12.5,1.3,0.032,0.62,0,0,0,0,4,-15.5,0,0,0,0,0.277,78.08,108.54,0.9400000000000001,0.8,964,0.5,188,2.6,0.0000,0.0000
2013,1,6,19,30,-11.8,1.31,0.033,0.62,0,0,0,0,4,-14.3,0,0,0,0,0.277,81.51,118.55,0.9400000000000001,0.8,963,0.5,184,3.3000000000000003,0.0000,0.0000
2013,1,6,20,30,-11.700000000000001,1.31,0.035,0.62,0,0,0,0,4,-13.9,0,0,0,0,0.276,83.95,128.64000000000001,0.9400000000000001,0.8,962,0.5,179,4,0.0000,0.0000
2013,1,6,21,30,-11.9,1.36,0.035,0.62,0,0,0,0,1,-14,0,0,0,0,0.277,84.42,138.38,0.93,0.8,961,0.5,175,4.5,0.0000,0.0000
2013,1,6,22,30,-12.3,1.37,0.039,0.62,0,0,0,0,4,-14.100000000000001,0,0,0,0,0.279,86.17,147.02,0.9400000000000001,0.8,960,0.5,173,4.800000000000001,0.0000,0.0000
2013,1,6,23,30,-12.200000000000001,1.31,0.05,0.62,0,0,0,0,7,-14.200000000000001,0,0,0,0,0.28,84.76,153.15,0.9400000000000001,0.8,958,0.6000000000000001,172,5,0.0000,0.0000
2013,1,7,0,30,-11.600000000000001,1.32,0.055,0.62,0,0,0,0,7,-13.700000000000001,0,0,0,0,0.28200000000000003,84.29,154.66,0.9400000000000001,0.8,957,0.6000000000000001,169,5.300000000000001,0.0000,0.0000
2013,1,7,1,30,-11,1.36,0.056,0.62,0,0,0,0,7,-12.8,0,0,0,0,0.28300000000000003,86.27,150.81,0.93,0.8,955,0.6000000000000001,168,5.4,0.0000,0.0000
2013,1,7,2,30,-10.600000000000001,1.37,0.054,0.62,0,0,0,0,7,-12.200000000000001,0,0,0,0,0.28400000000000003,87.97,143.3,0.92,0.8,954,0.6000000000000001,175,5.2,0.0000,0.0000
2013,1,7,3,30,-10.4,1.35,0.053,0.62,0,0,0,0,4,-11.9,0,0,0,0,0.28400000000000003,89.07000000000001,134.03,0.93,0.8,953,0.6000000000000001,187,5.1000000000000005,0.0000,0.0000
2013,1,7,4,30,-10.200000000000001,1.32,0.05,0.62,0,0,0,0,4,-11.600000000000001,0,0,0,0,0.28500000000000003,89.37,124.06,0.93,0.8,952,0.8,199,5,0.0000,0.0000
2013,1,7,5,30,-10,1.28,0.049,0.62,0,0,0,0,4,-11.4,0,0,0,0,0.28700000000000003,89.31,113.95,0.9400000000000001,0.8,952,0.9,209,4.9,0.0000,0.0000
2013,1,7,6,30,-9.9,1.24,0.054,0.62,0,0,0,0,7,-11.3,0,0,0,0,0.29,89.66,104.08,0.9400000000000001,0.8,952,0.9,217,4.800000000000001,0.0000,0.0000
2013,1,7,7,30,-9.8,1.29,0.055,0.62,0,0,0,0,8,-11.100000000000001,0,0,0,0,0.294,90.02,94.77,0.93,0.8,952,0.7000000000000001,225,4.6000000000000005,0.0000,0.0000
2013,1,7,8,30,-9.1,1.43,0.047,0.62,24,378,50,7,7,-11,28,1,7,28,0.297,86.17,86.15,0.92,0.8,952,0.5,231,4.6000000000000005,0.0000,0.0000
2013,1,7,9,30,-7.300000000000001,1.43,0.033,0.62,46,688,175,0,7,-9.8,80,7,0,82,0.299,82.3,79.14,0.91,0.8,952,0.5,233,4.9,3.9096,2.9826
2013,1,7,10,30,-5.1000000000000005,1.41,0.022,0.62,53,823,283,0,4,-7.4,167,6,0,168,0.301,83.57000000000001,73.77,0.9,0.8,952,0.5,231,5.1000000000000005,8.3067,6.3973
2013,1,7,11,30,-3.1,1.3900000000000001,0.019,0.62,57,875,348,0,0,-5.6000000000000005,57,875,0,348,0.302,83.16,70.55,0.9,0.8,952,0.5,232,5.300000000000001,17.7273,13.7182
2013,1,7,12,30,-1.6,1.35,0.021,0.62,60,880,363,0,0,-3.6,60,880,0,363,0.302,86.28,69.83,0.91,0.8,952,0.5,237,5.6000000000000005,18.6116,14.4157
2013,1,7,13,30,-0.8,1.31,0.02,0.62,56,857,325,0,8,-2.2,195,182,0,252,0.302,90.15,71.68,0.91,0.8,952,0.5,243,5.6000000000000005,12.7045,9.8161
2013,1,7,14,30,-0.9,1.3,0.02,0.62,48,788,240,0,8,-1.7000000000000002,148,167,0,189,0.305,94.32000000000001,75.9,0.91,0.8,953,0.5,249,5.300000000000001,9.1723,7.0374
2013,1,7,15,30,-1.9000000000000001,1.3,0.02,0.62,34,630,121,0,0,-2.1,34,630,0,121,0.309,98.8,82.07000000000001,0.9,0.8,954,0.5,256,4.800000000000001,0.0000,0.0000
2013,1,7,16,30,-3.2,1.28,0.02,0.62,0,0,0,0,0,-3.2,0,0,0,0,0.315,99.97,89.46000000000001,0.9,0.8,955,0.5,261,4.1000000000000005,0.0000,0.0000
2013,1,7,17,30,-4.800000000000001,1.28,0.02,0.62,0,0,0,0,1,-4.800000000000001,0,0,0,0,0.321,100,98.79,0.9,0.8,955,0.5,264,3.2,0.0000,0.0000
2013,1,7,18,30,-6.7,1.32,0.022,0.62,0,0,0,0,4,-6.7,0,0,0,0,0.326,100,108.38,0.91,0.8,956,0.5,263,2.5,0.0000,0.0000
2013,1,7,19,30,-8.3,1.36,0.023,0.62,0,0,0,0,4,-8.3,0,0,0,0,0.33,100,118.39,0.91,0.8,957,0.5,261,2.1,0.0000,0.0000
2013,1,7,20,30,-9.600000000000001,1.3900000000000001,0.024,0.62,0,0,0,0,4,-9.600000000000001,0,0,0,0,0.331,100,128.48,0.92,0.8,957,0.5,261,2,0.0000,0.0000
2013,1,7,21,30,-10.5,1.4000000000000001,0.026000000000000002,0.62,0,0,0,0,4,-10.5,0,0,0,0,0.331,100,138.22,0.92,0.8,957,0.5,261,1.8,0.0000,0.0000
2013,1,7,22,30,-10.8,1.41,0.027,0.62,0,0,0,0,4,-11,0,0,0,0,0.329,98.09,146.86,0.92,0.8,958,0.5,260,1.6,0.0000,0.0000
2013,1,7,23,30,-10.600000000000001,1.41,0.026000000000000002,0.62,0,0,0,0,4,-11.200000000000001,0,0,0,0,0.326,95.3,152.99,0.92,0.8,958,0.5,254,1.5,0.0000,0.0000
2013,1,8,0,30,-10.4,1.3900000000000001,0.024,0.62,0,0,0,0,1,-11.200000000000001,0,0,0,0,0.322,93.99,154.54,0.91,0.8,958,0.5,247,1.4000000000000001,0.0000,0.0000
2013,1,8,1,30,-10.5,1.36,0.022,0.62,0,0,0,0,4,-11.3,0,0,0,0,0.318,93.47,150.73,0.91,0.8,959,0.4,244,1.3,0.0000,0.0000
2013,1,8,2,30,-10.8,1.35,0.02,0.62,0,0,0,0,1,-11.8,0,0,0,0,0.315,92.54,143.26,0.91,0.8,959,0.4,242,1.2000000000000002,0.0000,0.0000
2013,1,8,3,30,-11.200000000000001,1.33,0.02,0.62,0,0,0,0,1,-12.100000000000001,0,0,0,0,0.312,93.17,134.01,0.91,0.8,959,0.4,234,1.2000000000000002,0.0000,0.0000
2013,1,8,4,30,-11.5,1.33,0.021,0.62,0,0,0,0,0,-12.5,0,0,0,0,0.31,92.57000000000001,124.04,0.91,0.8,960,0.4,221,1.2000000000000002,0.0000,0.0000
2013,1,8,5,30,-11.700000000000001,1.34,0.021,0.62,0,0,0,0,1,-12.8,0,0,0,0,0.309,91.55,113.93,0.91,0.8,960,0.30000000000000004,204,1.3,0.0000,0.0000
2013,1,8,6,30,-11.8,1.31,0.019,0.62,0,0,0,0,0,-13,0,0,0,0,0.308,90.78,104.06,0.91,0.8,959,0.30000000000000004,187,1.4000000000000001,0.0000,0.0000
2013,1,8,7,30,-11.5,1.3,0.019,0.62,0,0,0,0,1,-13.100000000000001,0,0,0,0,0.307,87.93,94.73,0.91,0.8,959,0.30000000000000004,178,1.9000000000000001,0.0000,0.0000
2013,1,8,8,30,-10.200000000000001,1.3,0.019,0.62,22,483,55,7,4,-12.4,27,0,7,27,0.307,84.04,86.09,0.92,0.8,959,0.30000000000000004,173,2.7,0.0000,0.0000
2013,1,8,9,30,-8.700000000000001,1.29,0.02,0.62,42,728,180,0,7,-10.700000000000001,104,16,0,107,0.306,85.10000000000001,79.06,0.93,0.8,960,0.4,170,3.2,5.1023,3.8929
2013,1,8,10,30,-7.4,1.26,0.025,0.62,56,807,283,0,7,-9.600000000000001,177,69,0,196,0.306,84.44,73.67,0.9400000000000001,0.8,959,0.6000000000000001,166,3.1,9.7001,7.4717
2013,1,8,11,30,-6.300000000000001,1.2,0.035,0.62,67,830,345,0,7,-8.6,219,84,0,247,0.305,83.95,70.43,0.96,0.8,958,0.7000000000000001,159,3.1,12.5960,9.7489
2013,1,8,12,30,-5.300000000000001,1.17,0.054,0.62,76,802,355,0,7,-7.5,190,18,0,196,0.302,84.65,69.69,0.96,0.8,957,0.8,150,3.1,10.0617,7.7947
2013,1,8,13,30,-4.5,1.16,0.07100000000000001,0.62,78,743,314,0,7,-6.4,188,34,0,199,0.299,86.51,71.52,0.97,0.8,956,0.9,140,3.2,10.0474,7.7648
2013,1,8,14,30,-4.1000000000000005,1.16,0.083,0.62,70,638,227,0,8,-5.6000000000000005,124,16,0,128,0.299,89.29,75.73,0.97,0.8,955,1,135,3.6,6.2205,4.7742
2013,1,8,15,30,-3.9000000000000004,1.1500000000000001,0.089,0.62,49,447,112,0,7,-5.1000000000000005,77,10,0,79,0.301,91.51,81.9,0.97,0.8,954,1,135,4,0.0000,0.0000
2013,1,8,16,30,-3.6,1.16,0.088,0.62,0,0,0,7,7,-4.7,0,0,7,0,0.304,91.86,89.32000000000001,0.96,0.8,953,1,142,4.1000000000000005,0.0000,0.0000
2013,1,8,17,30,-3.3000000000000003,1.18,0.09,0.62,0,0,0,0,7,-4.3,0,0,0,0,0.308,92.72,98.62,0.96,0.8,952,1.1,152,4,0.0000,0.0000
2013,1,8,18,30,-3.1,1.19,0.109,0.62,0,0,0,0,7,-3.8000000000000003,0,0,0,0,0.314,95.18,108.22,0.96,0.8,951,1.1,166,3.9000000000000004,0.0000,0.0000
2013,1,8,19,30,-3.1,1.19,0.101,0.62,0,0,0,0,7,-3.5,0,0,0,0,0.319,97.37,118.23,0.9500000000000001,0.8,951,1,186,3.7,0.0000,0.0000
2013,1,8,20,30,-3.4000000000000004,1.22,0.075,0.62,0,0,0,0,8,-3.6,0,0,0,0,0.324,98.16,128.32,0.93,0.8,950,0.9,208,3.8000000000000003,0.0000,0.0000
2013,1,8,21,30,-3.8000000000000003,1.25,0.054,0.62,0,0,0,0,4,-4,0,0,0,0,0.329,98.22,138.05,0.92,0.8,950,0.7000000000000001,224,4.1000000000000005,0.0000,0.0000
2013,1,8,22,30,-4.4,1.33,0.036000000000000004,0.62,0,0,0,0,4,-4.5,0,0,0,0,0.333,99.01,146.69,0.9,0.8,951,0.5,233,4.1000000000000005,0.0000,0.0000
2013,1,8,23,30,-5.2,1.42,0.029,0.62,0,0,0,0,4,-5.4,0,0,0,0,0.337,98.86,152.83,0.91,0.8,951,0.5,238,4.3,0.0000,0.0000
2013,1,9,0,30,-6,1.42,0.033,0.62,0,0,0,0,4,-6.300000000000001,0,0,0,0,0.34,97.42,154.41,0.93,0.8,952,0.5,239,4.6000000000000005,0.0000,0.0000
2013,1,9,1,30,-5.7,1.36,0.042,0.62,0,0,0,0,1,-7,0,0,0,0,0.34400000000000003,90.75,150.64000000000001,0.9400000000000001,0.8,952,0.6000000000000001,244,5.4,0.0000,0.0000
2013,1,9,2,30,-4.6000000000000005,1.36,0.037,0.62,0,0,0,0,4,-6,0,0,0,0,0.34600000000000003,90.14,143.21,0.9500000000000001,0.8,953,0.6000000000000001,252,6.300000000000001,0.0000,0.0000
2013,1,9,3,30,-3.8000000000000003,1.24,0.062,0.62,0,0,0,0,4,-5.1000000000000005,0,0,0,0,0.34800000000000003,90.95,133.97,0.97,0.8,953,0.7000000000000001,259,6.800000000000001,0.0000,0.0000
2013,1,9,4,30,-3.4000000000000004,1.23,0.075,0.62,0,0,0,0,4,-4.4,0,0,0,0,0.35000000000000003,92.46000000000001,124.01,0.96,0.8,954,0.7000000000000001,267,7.2,0.0000,0.0000
2013,1,9,5,30,-3.7,1.31,0.05,0.62,0,0,0,0,4,-4.5,0,0,0,0,0.353,93.94,113.9,0.96,0.8,955,0.7000000000000001,272,7.5,0.0000,0.0000
2013,1,9,6,30,-4.7,1.33,0.047,0.62,0,0,0,0,4,-5.5,0,0,0,0,0.353,94.46000000000001,104.02,0.96,0.8,956,0.6000000000000001,276,7.800000000000001,0.0000,0.0000
2013,1,9,7,30,-5.7,1.34,0.053,0.62,0,0,0,0,4,-6.800000000000001,0,0,0,0,0.34700000000000003,91.59,94.68,0.96,0.8,958,0.6000000000000001,281,7.7,0.0000,0.0000
2013,1,9,8,30,-6.2,1.35,0.049,0.62,25,374,51,7,4,-8,20,0,7,20,0.34,87.35000000000001,86.04,0.96,0.8,959,0.5,284,7.300000000000001,0.0000,0.0000
2013,1,9,9,30,-6.1000000000000005,1.36,0.044,0.62,50,664,176,7,4,-8.200000000000001,75,0,7,76,0.337,85.12,78.98,0.9500000000000001,0.8,961,0.5,287,6.800000000000001,3.6246,2.7658
2013,1,9,10,30,-5.7,1.3900000000000001,0.039,0.62,62,790,285,7,4,-7.9,145,2,7,146,0.334,84.61,73.56,0.9500000000000001,0.8,962,0.5,290,6.4,7.2329,5.5723
2013,1,9,11,30,-5.1000000000000005,1.41,0.036000000000000004,0.62,67,845,352,7,4,-7.300000000000001,43,0,7,43,0.327,84.37,70.3,0.9500000000000001,0.8,963,0.5,293,5.9,2.1954,1.6995
2013,1,9,12,30,-4.7,1.44,0.032,0.62,67,862,368,0,4,-6.800000000000001,106,0,0,106,0.321,85.51,69.54,0.9400000000000001,0.8,964,0.5,294,5.300000000000001,5.4488,4.2219
2013,1,9,13,30,-4.5,1.44,0.03,0.62,63,841,331,0,4,-6.300000000000001,112,0,0,112,0.318,86.95,71.36,0.9400000000000001,0.8,966,0.5,289,4.6000000000000005,5.6632,4.3776
2013,1,9,14,30,-4.800000000000001,1.44,0.028,0.62,53,767,244,0,4,-6.2,77,0,0,77,0.317,89.60000000000001,75.56,0.9400000000000001,0.8,967,0.6000000000000001,277,3.7,3.7473,2.8769
2013,1,9,15,30,-6.1000000000000005,1.46,0.026000000000000002,0.62,37,615,125,0,4,-6.800000000000001,24,0,0,24,0.316,95.08,81.73,0.93,0.8,969,0.6000000000000001,264,2.8000000000000003,0.0000,0.0000
2013,1,9,16,30,-8.3,1.5,0.022,0.62,0,0,0,7,4,-8.8,0,0,7,0,0.314,96.52,89.15,0.92,0.8,970,0.7000000000000001,254,2.2,0.0000,0.0000
2013,1,9,17,30,-10.100000000000001,1.51,0.019,0.62,0,0,0,0,4,-11.100000000000001,0,0,0,0,0.312,92.27,98.45,0.92,0.8,970,0.8,249,1.9000000000000001,0.0000,0.0000
2013,1,9,18,30,-10.8,1.43,0.018000000000000002,0.62,0,0,0,0,4,-12.4,0,0,0,0,0.311,88.22,108.05,0.91,0.8,970,0.9,247,1.7000000000000002,0.0000,0.0000
2013,1,9,19,30,-10.600000000000001,1.34,0.02,0.62,0,0,0,0,7,-12.8,0,0,0,0,0.308,84.02,118.06,0.92,0.8,970,0.9,232,1.4000000000000001,0.0000,0.0000
2013,1,9,20,30,-10.600000000000001,1.3,0.021,0.62,0,0,0,0,7,-12.4,0,0,0,0,0.304,86.56,128.15,0.91,0.8,970,0.9,194,1.4000000000000001,0.0000,0.0000
2013,1,9,21,30,-11.600000000000001,1.29,0.021,0.62,0,0,0,0,7,-12.8,0,0,0,0,0.299,90.96000000000001,137.88,0.91,0.8,969,0.9,162,1.7000000000000002,0.0000,0.0000
2013,1,9,22,30,-12,1.27,0.021,0.62,0,0,0,0,4,-13.9,0,0,0,0,0.293,86.07000000000001,146.52,0.91,0.8,969,1,158,2.2,0.0000,0.0000
2013,1,9,23,30,-11,1.27,0.023,0.62,0,0,0,0,4,-12.8,0,0,0,0,0.289,86.33,152.66,0.91,0.8,970,1,163,2.8000000000000003,0.0000,0.0000
2013,1,10,0,30,-9.700000000000001,1.25,0.027,0.62,0,0,0,0,1,-11.5,0,0,0,0,0.28600000000000003,86.51,154.27,0.92,0.8,970,1,165,3.6,0.0000,0.0000
2013,1,10,1,30,-8.6,1.22,0.032,0.62,0,0,0,0,4,-10,0,0,0,0,0.28500000000000003,89.56,150.55,0.92,0.8,970,1,162,4.5,0.0000,0.0000
2013,1,10,2,30,-8.3,1.21,0.031,0.62,0,0,0,0,1,-9.3,0,0,0,0,0.28400000000000003,92.55,143.15,0.92,0.8,970,1,157,4.800000000000001,0.0000,0.0000
2013,1,10,3,30,-8.200000000000001,1.22,0.03,0.62,0,0,0,0,0,-9.4,0,0,0,0,0.28600000000000003,91.24,133.93,0.91,0.8,969,0.9,157,5,0.0000,0.0000
2013,1,10,4,30,-8,1.24,0.029,0.62,0,0,0,0,0,-9.4,0,0,0,0,0.289,89.73,123.98,0.9,0.8,968,0.9,161,5.2,0.0000,0.0000
2013,1,10,5,30,-7.800000000000001,1.24,0.029,0.62,0,0,0,0,0,-9.5,0,0,0,0,0.291,87.92,113.87,0.9,0.8,968,0.8,166,5.1000000000000005,0.0000,0.0000
2013,1,10,6,30,-7.6000000000000005,1.22,0.03,0.62,0,0,0,0,0,-9.4,0,0,0,0,0.293,87.03,103.98,0.9,0.8,967,0.8,170,4.9,0.0000,0.0000
2013,1,10,7,30,-7,1.21,0.029,0.62,0,0,0,0,0,-9.1,0,0,0,0,0.295,84.7,94.63,0.9,0.8,966,0.8,174,4.800000000000001,0.0000,0.0000
2013,1,10,8,30,-5.800000000000001,1.2,0.027,0.62,23,419,53,0,0,-8.5,23,419,0,53,0.297,81.47,85.97,0.9,0.8,966,0.7000000000000001,176,4.9,0.0000,0.0000
2013,1,10,9,30,-4.1000000000000005,1.18,0.026000000000000002,0.62,44,689,177,0,0,-6.800000000000001,44,689,0,177,0.298,81.16,78.89,0.9,0.8,965,0.7000000000000001,177,5.2,8.4432,6.4435
2013,1,10,10,30,-2.3000000000000003,1.19,0.025,0.62,56,809,286,0,0,-5,56,809,0,286,0.296,81.56,73.45,0.9,0.8,965,0.6000000000000001,177,5.2,14.1830,10.9287
2013,1,10,11,30,-0.8,1.21,0.022,0.62,60,871,356,0,0,-3.5,60,871,0,356,0.292,82.01,70.17,0.89,0.8,964,0.5,177,5.1000000000000005,18.1972,14.0888
2013,1,10,12,30,0.1,1.27,0.019,0.62,59,887,371,0,0,-2.4000000000000004,59,887,0,371,0.28800000000000003,83.03,69.39,0.89,0.8,963,0.5,176,4.9,19.0960,14.7988
2013,1,10,13,30,0.30000000000000004,1.29,0.019,0.62,56,865,335,0,7,-1.9000000000000001,194,224,0,266,0.28400000000000003,85.13,71.19,0.89,0.8,963,0.5,171,4.6000000000000005,13.4711,10.4156
2013,1,10,14,30,-0.30000000000000004,1.31,0.018000000000000002,0.62,48,801,250,0,7,-2,159,91,0,182,0.28,88.12,75.39,0.89,0.8,963,0.5,166,4.3,8.8700,6.8118
2013,1,10,15,30,-1.2000000000000002,1.31,0.018000000000000002,0.62,35,652,131,0,7,-2.9000000000000004,82,16,0,84,0.278,88.17,81.56,0.9,0.8,962,0.5,162,4.1000000000000005,0.0000,0.0000
2013,1,10,16,30,-1.6,1.32,0.018000000000000002,0.62,0,0,0,7,6,-3.9000000000000004,0,0,7,0,0.277,84.61,89.01,0.91,0.8,961,0.7000000000000001,159,4.3,0.0000,0.0000
2013,1,10,17,30,-1.5,1.3,0.02,0.62,0,0,0,0,6,-4,0,0,0,0,0.276,82.9,98.27,0.91,0.8,960,1,159,4.4,0.0000,0.0000
2013,1,10,18,30,-1.3,1.34,0.018000000000000002,0.62,0,0,0,0,6,-3.9000000000000004,0,0,0,0,0.275,82.24,107.87,0.91,0.67,959,1.4000000000000001,161,4.6000000000000005,0.0000,0.0000
2013,1,10,19,30,-1.2000000000000002,1.34,0.018000000000000002,0.62,0,0,0,0,6,-3.7,0,0,0,0,0.274,82.9,117.88,0.92,0.67,958,1.8,163,4.800000000000001,0.0000,0.0000
2013,1,10,20,30,-1.1,1.31,0.019,0.62,0,0,0,0,6,-2.9000000000000004,0,0,0,0,0.274,87.8,127.97,0.93,0.67,957,2.2,156,4.7,0.0000,0.0000
2013,1,10,21,30,-1,1.25,0.024,0.62,0,0,0,0,6,-1.8,0,0,0,0,0.275,94.16,137.70000000000002,0.9400000000000001,0.67,955,2.3000000000000003,147,4.6000000000000005,0.0000,0.0000
2013,1,10,22,30,-0.9,1.24,0.035,0.62,0,0,0,0,6,-1.4000000000000001,0,0,0,0,0.276,96.42,146.34,0.9500000000000001,0.67,954,2.3000000000000003,141,4.5,0.0000,0.0000
2013,1,10,23,30,-0.8,1.25,0.047,0.62,0,0,0,0,6,-1.3,0,0,0,0,0.277,96.26,152.49,0.9500000000000001,0.67,952,2.3000000000000003,140,4.1000000000000005,0.0000,0.0000
2013,1,11,0,30,-0.8,1.21,0.054,0.62,0,0,0,0,7,-1.3,0,0,0,0,0.279,96.51,154.12,0.9500000000000001,0.67,951,2.3000000000000003,143,3.7,0.0000,0.0000
2013,1,11,1,30,-0.8,1.16,0.055,0.62,0,0,0,0,7,-1.2000000000000002,0,0,0,0,0.28,96.96000000000001,150.45000000000002,0.9400000000000001,0.67,951,2.2,150,3.3000000000000003,0.0000,0.0000
2013,1,11,2,30,-0.8,1.16,0.049,0.62,0,0,0,0,7,-1.2000000000000002,0,0,0,0,0.28,97.29,143.08,0.9400000000000001,0.67,950,2.2,160,2.9000000000000004,0.0000,0.0000
2013,1,11,3,30,-0.8,1.19,0.051000000000000004,0.62,0,0,0,0,7,-1.1,0,0,0,0,0.28200000000000003,97.57000000000001,133.89000000000001,0.9500000000000001,0.67,950,2.1,167,2.5,0.0000,0.0000
2013,1,11,4,30,-1.1,1.22,0.054,0.62,0,0,0,0,7,-1.3,0,0,0,0,0.28400000000000003,98.88,123.94,0.9500000000000001,0.67,949,2.1,171,2,0.0000,0.0000
2013,1,11,5,30,-1.3,1.24,0.054,0.62,0,0,0,0,4,-1.6,0,0,0,0,0.28400000000000003,98.07000000000001,113.83,0.96,0.67,948,2.1,176,1.7000000000000002,0.0000,0.0000
2013,1,11,6,30,-1.3,1.25,0.056,0.62,0,0,0,0,8,-1.8,0,0,0,0,0.28,96.53,103.93,0.96,0.67,948,2.1,178,1.8,0.0000,0.0000
2013,1,11,7,30,-0.8,1.26,0.057,0.62,0,0,0,0,7,-1.6,0,0,0,0,0.275,94.24,94.57000000000001,0.96,0.67,948,2.1,177,2,0.0000,0.0000
2013,1,11,8,30,-0.1,1.27,0.058,0.62,26,305,48,7,6,-0.9,14,0,7,14,0.272,94.19,85.9,0.96,0.67,948,2.1,175,2.3000000000000003,0.0000,0.0000
2013,1,11,9,30,0.2,1.25,0.063,0.62,53,570,163,0,6,-0.2,46,0,0,46,0.274,97.28,78.8,0.96,0.67,947,2,169,2.3000000000000003,2.1948,1.6752
2013,1,11,10,30,0.1,1.22,0.069,0.62,69,683,265,0,7,-0.1,109,6,0,111,0.278,98.65,73.33,0.96,0.67,947,1.9000000000000001,164,2.3000000000000003,5.5107,4.2471
2013,1,11,11,30,0.1,1.16,0.075,0.62,80,730,329,0,4,-0.1,127,0,0,127,0.28,98.69,70.03,0.96,0.67,946,1.8,165,2.4000000000000004,6.4999,5.0333
2013,1,11,12,30,0.1,1.1400000000000001,0.081,0.62,84,733,344,0,7,-0.1,101,1,0,101,0.276,98.79,69.23,0.96,0.67,946,1.8,168,2.5,5.2059,4.0352
2013,1,11,13,30,0.1,1.1400000000000001,0.083,0.62,80,706,310,0,7,-0.1,25,0,0,25,0.27,98.83,71.02,0.96,0.67,945,1.7000000000000002,161,2.5,1.2681,0.9807
2013,1,11,14,30,0.1,1.1500000000000001,0.076,0.62,67,643,231,0,7,0,88,5,0,90,0.267,98.92,75.21000000000001,0.96,0.67,945,1.6,148,2.5,4.3930,3.3748
